precipitation_probability,temperature_c,wind_speed_mps,humidity_percent,cloudiness_percent,pressure_hpa,precipitation_mm,flood_label
27.7,9.2,7.6,89.8,100.0,1018.9,1.5,0
32.5,9.4,9.9,87.5,87.4,1017.1,0.5,0
29.2,4.4,9.6,79.4,100.0,1009.3,0.2,0
21.2,8.2,5.9,99.0,94.7,1023.2,0.0,0
33.4,8.3,2.6,100.0,100.0,1026.5,0.0,1
26.3,5.4,2.3,82.2,75.0,1014.7,2.1,0
19.6,5.5,9.8,76.4,89.3,1019.0,0.0,0
30.5,6.5,7.6,71.0,100.0,995.2,1.0,0
31.9,8.0,11.4,100.0,100.0,995.5,0.1,1
10.6,5.2,8.3,86.0,87.1,989.1,0.0,1
18.0,9.6,5.7,98.3,100.0,1020.3,1.3,1
39.7,7.7,7.8,98.8,100.0,1013.9,0.0,1
30.2,1.2,9.7,74.6,100.0,991.2,0.4,1
18.0,9.1,5.7,100.0,100.0,1024.5,0.1,1
15.9,7.3,9.1,81.7,91.1,989.1,0.0,0
37.4,6.1,11.6,77.4,100.0,998.4,1.3,0
0.0,2.0,0.2,88.8,36.7,1016.5,0.0,0
13.9,4.4,4.2,86.7,100.0,1014.3,0.0,0
18.5,2.0,1.5,86.3,23.1,1019.2,0.0,0
26.7,5.4,12.5,97.8,95.9,990.1,0.0,1
54.2,0.8,4.5,80.0,86.2,1017.6,0.3,0
11.0,8.4,5.2,98.5,100.0,1025.0,0.0,1
2.7,2.3,1.3,69.4,79.5,1020.7,0.0,0
10.4,3.4,2.4,76.7,53.1,1017.9,0.0,0
9.5,5.0,5.0,85.3,33.1,1015.7,0.0,0
18.6,9.3,8.9,97.2,89.6,1028.4,0.0,0
22.2,8.6,9.6,97.4,100.0,1011.3,0.1,1
16.6,6.0,7.5,72.4,94.8,1025.8,0.0,0
15.3,8.5,6.3,100.0,94.5,1025.9,0.0,0
36.5,5.1,4.6,98.2,100.0,1014.4,0.0,1
12.1,4.3,1.4,73.3,16.0,1025.2,0.0,0
20.7,5.4,4.7,87.0,98.7,1010.6,0.0,0
36.5,9.9,15.4,74.8,75.0,984.5,0.9,1
48.2,3.1,9.9,93.1,100.0,981.2,2.4,1
8.0,4.8,7.7,85.2,79.5,1011.4,0.0,0
24.3,2.2,8.3,74.6,87.0,999.8,0.0,0
40.4,7.6,11.8,94.7,100.0,1015.4,0.0,0
18.6,6.3,11.2,64.8,25.6,1003.1,0.0,0
35.2,7.7,6.6,99.2,100.0,1019.8,0.4,1
30.5,9.6,6.5,95.2,100.0,1020.3,0.4,1
20.0,4.9,8.2,87.6,70.0,986.2,0.0,1
9.9,9.7,8.9,96.2,100.0,1036.2,0.0,1
33.3,9.2,7.7,100.0,100.0,1022.4,0.0,1
29.7,8.9,7.8,69.8,100.0,1026.2,0.0,0
21.7,6.6,5.8,95.1,100.0,1025.0,0.0,1
26.6,5.4,12.1,97.8,100.0,987.6,0.0,1
26.4,8.2,8.6,100.0,100.0,996.8,0.0,1
29.1,8.5,13.3,90.7,75.0,978.5,0.5,1
14.0,5.4,6.8,81.2,100.0,1003.5,0.0,0
44.7,6.3,9.7,70.0,75.0,998.8,0.1,0
16.2,2.5,3.1,79.7,100.0,1017.5,0.0,0
17.2,10.1,9.9,83.0,82.7,1024.9,0.0,0
20.7,5.9,9.0,52.6,95.8,1005.6,0.0,0
11.6,4.8,3.0,87.1,99.2,1026.1,0.0,0
22.7,5.1,1.0,92.1,100.0,1007.2,0.0,0
23.0,9.2,8.1,100.0,100.0,1023.1,0.1,1
30.8,5.1,8.6,85.3,100.0,1012.8,1.0,0
32.8,4.8,5.3,73.4,82.0,1015.4,0.0,0
20.0,3.1,0.0,71.5,70.0,1017.4,0.0,0
25.3,5.0,5.5,100.0,100.0,1006.2,0.2,1
14.7,4.2,1.0,81.5,68.6,1020.5,0.0,0
11.6,8.1,7.8,94.6,93.0,1033.6,0.0,0
31.7,8.2,8.6,94.5,100.0,1017.7,0.0,0
41.9,7.8,9.8,100.0,99.9,1032.0,0.1,1
8.4,3.7,9.0,73.4,79.6,997.4,0.0,0
42.9,1.7,5.1,86.3,100.0,1011.8,2.0,0
43.5,7.1,9.5,100.0,100.0,1015.7,1.5,1
17.3,7.7,9.4,89.1,83.4,1023.3,0.0,0
14.2,9.2,4.4,90.5,100.0,1029.5,0.0,0
43.1,7.4,11.7,77.6,100.0,991.1,3.7,1
14.4,5.6,6.4,86.0,54.5,1020.3,0.0,0
41.5,9.4,7.7,74.9,100.0,1024.4,0.3,0
10.9,6.8,4.7,91.5,100.0,1019.4,0.0,0
22.5,7.2,9.4,87.7,100.0,1026.5,0.0,0
4.9,4.1,6.7,57.8,40.1,1002.1,0.0,0
20.2,8.4,7.0,98.9,100.0,1030.4,0.0,1
19.8,8.4,6.8,95.7,100.0,1023.7,0.0,1
17.5,8.7,5.3,76.9,100.0,1025.7,0.0,0
27.3,4.1,2.7,91.4,98.9,1015.1,0.0,0
15.3,6.5,5.9,96.2,88.0,999.4,0.0,1
27.0,5.2,5.0,89.8,100.0,1006.8,0.0,0
16.8,2.5,9.0,67.8,69.9,1010.2,0.0,0
47.7,9.0,9.0,88.7,100.0,1026.2,0.0,0
16.5,6.1,4.9,100.0,100.0,996.2,0.0,1
34.9,6.8,5.4,100.0,75.0,1026.0,1.9,0
29.0,7.8,9.3,100.0,85.6,1020.1,0.1,0
44.4,7.0,9.0,88.5,100.0,991.0,2.6,1
20.5,10.0,7.9,100.0,100.0,1009.0,0.5,1
11.3,7.0,7.2,100.0,100.0,1027.2,0.0,1
20.5,8.7,8.1,100.0,95.6,1026.6,0.0,1
23.6,1.9,2.7,87.3,93.9,1022.9,0.0,0
17.0,5.0,7.0,74.0,68.6,1011.4,0.0,0
15.7,5.4,4.1,77.2,31.2,1027.1,0.0,0
14.9,3.8,2.2,67.5,24.0,1027.1,0.0,0
11.2,10.1,7.7,96.5,100.0,1022.4,0.0,1
53.6,4.3,15.2,100.0,82.1,985.5,1.4,1
34.6,2.9,2.3,100.0,75.0,1012.7,0.7,0
12.9,7.7,7.6,83.6,89.8,1026.6,0.0,0
7.9,6.8,9.7,54.2,60.4,998.7,0.0,0
23.3,9.2,9.9,94.5,96.0,1024.1,0.0,0
11.0,4.6,2.2,88.9,34.6,1021.0,0.0,0
1.6,10.4,12.4,71.2,43.5,1001.6,0.0,0
40.5,5.9,6.3,84.6,100.0,1006.6,0.0,0
24.2,3.9,9.7,73.7,100.0,1009.7,0.0,0
20.0,4.3,12.2,87.1,100.0,979.4,0.0,1
18.4,7.2,8.7,74.6,86.2,1004.2,0.0,0
25.5,2.8,4.4,75.9,100.0,1008.2,0.1,0
8.1,9.1,8.3,100.0,100.0,1038.3,0.0,1
32.9,11.3,11.8,100.0,100.0,1015.5,0.1,1
20.0,8.4,7.4,96.1,100.0,1011.5,0.0,1
20.0,8.5,8.6,100.0,100.0,1019.6,0.0,1
12.9,4.5,8.9,86.1,48.0,1026.4,0.0,0
8.1,8.4,8.2,46.3,68.5,1003.9,0.0,0
16.9,3.8,5.1,79.4,93.2,1010.0,0.0,0
31.7,8.7,7.9,100.0,100.0,1016.3,0.0,1
29.8,6.2,7.1,70.0,100.0,1002.9,0.9,0
22.1,2.0,2.7,81.9,100.0,1023.9,0.0,0
29.2,9.3,7.1,100.0,100.0,1024.8,0.8,1
5.8,6.8,10.0,68.3,39.9,1005.7,0.0,0
42.4,9.7,8.5,100.0,100.0,1014.2,0.0,1
25.5,4.5,3.6,99.1,78.5,1003.6,0.0,1
25.4,2.1,2.9,78.7,37.5,1028.3,0.0,0
19.4,9.1,5.9,100.0,99.9,1028.4,0.0,1
27.3,5.3,4.7,71.9,100.0,1011.2,0.2,0
19.2,7.4,8.8,98.9,96.0,1020.8,0.0,1
22.4,8.4,9.2,91.4,100.0,1013.6,0.0,0
22.9,9.0,13.8,100.0,37.6,991.7,0.0,1
29.8,9.7,5.1,99.3,100.0,1022.5,0.0,1
0.0,2.1,0.0,80.8,19.7,1019.4,0.0,0
23.5,7.3,7.6,92.6,100.0,1026.0,0.5,0
32.7,8.9,8.5,100.0,100.0,1024.7,0.0,1
8.6,7.1,5.2,96.1,100.0,1034.9,0.0,1
15.6,8.8,4.7,76.7,88.0,1030.4,0.0,0
44.8,10.2,6.9,97.3,100.0,1014.3,0.0,1
21.0,6.2,12.3,70.0,98.3,991.5,0.4,1
30.9,7.0,15.3,70.0,75.0,996.0,2.2,0
25.8,3.7,3.8,72.5,83.3,1016.8,0.0,0
19.1,9.0,7.3,96.6,90.5,1025.7,0.0,0
24.7,2.5,9.3,66.5,93.5,998.0,0.0,0
24.2,8.0,8.1,66.1,73.2,1026.6,0.0,0
11.9,8.7,7.4,85.5,77.2,1031.4,0.0,0
13.7,9.2,8.0,86.3,66.8,1030.6,0.0,0
37.5,9.4,5.5,100.0,100.0,1021.0,3.1,1
20.5,8.8,7.8,95.1,86.2,1023.6,0.0,0
24.8,4.0,4.1,70.2,94.5,1008.1,0.0,0
20.0,3.4,3.4,84.2,60.8,1025.5,0.0,0
13.3,6.9,6.2,95.4,94.2,1003.9,0.0,1
21.5,9.3,9.2,100.0,89.2,1024.5,0.0,0
43.3,4.8,5.5,90.2,100.0,1005.2,1.6,0
20.6,5.6,15.0,81.7,90.1,987.8,0.0,1
5.9,2.7,0.3,82.8,51.0,1031.5,0.0,0
26.5,5.8,14.4,92.8,100.0,991.2,0.0,1
26.2,6.1,8.9,96.3,100.0,1018.4,0.0,1
19.7,9.5,9.8,91.3,83.7,1018.3,0.0,0
31.9,9.8,12.2,100.0,100.0,1020.1,0.8,1
8.9,4.4,8.6,75.6,85.4,1023.1,0.0,0
18.0,3.1,5.5,79.5,75.0,1012.3,0.7,0
18.8,4.5,9.3,84.8,54.7,994.5,0.0,0
34.3,9.2,7.9,100.0,97.0,1020.5,1.2,1
17.0,9.4,5.0,79.3,100.0,1034.2,0.0,0
16.5,9.4,9.6,80.1,87.6,1019.6,0.0,0
31.5,8.1,12.8,100.0,100.0,1016.5,0.5,1
17.0,7.0,15.3,79.2,7.4,985.5,0.0,1
40.1,9.4,6.9,100.0,100.0,1012.8,1.4,1
24.0,7.8,8.2,100.0,90.3,1019.6,0.0,0
25.4,9.3,5.8,92.7,85.1,1027.3,0.0,0
27.8,7.0,5.5,71.6,87.7,1018.2,0.0,0
12.0,6.7,11.2,87.2,95.0,1021.9,0.0,0
19.1,4.1,13.6,73.9,98.0,1007.4,0.0,0
8.9,5.3,3.9,100.0,86.7,1000.8,0.0,1
18.0,4.5,1.1,83.0,100.0,1022.9,0.1,0
31.5,2.7,11.5,87.9,100.0,988.4,0.9,1
29.5,9.0,12.9,92.4,34.0,990.5,0.0,1
39.4,8.5,12.1,100.0,95.5,982.5,1.8,1
18.0,6.3,12.8,70.0,100.0,990.3,0.5,1
18.0,8.5,9.2,100.0,81.4,1023.8,0.4,0
22.2,1.6,7.4,97.1,100.0,1008.4,0.1,1
33.4,5.8,13.2,77.0,75.0,995.1,0.7,0
15.4,8.4,4.6,88.0,77.0,1028.8,0.0,0
19.9,10.1,12.0,100.0,100.0,1022.5,0.1,1
8.5,2.6,3.6,72.3,87.3,1013.0,0.0,0
21.0,5.5,7.0,97.6,100.0,1011.3,0.0,1
17.8,9.9,7.9,97.4,100.0,1015.6,0.0,1
14.1,5.7,3.2,96.5,94.6,1000.5,0.0,1
32.1,10.8,13.5,70.0,75.0,981.5,0.1,0
22.3,4.1,2.1,73.4,67.1,1013.0,0.0,0
18.9,10.5,10.1,93.5,91.2,993.8,0.0,1
8.3,8.7,11.2,88.0,100.0,987.3,0.0,1
18.0,3.1,1.6,86.2,78.0,1019.8,0.7,0
23.0,10.8,12.5,91.4,92.2,1016.5,0.0,0
12.1,9.2,8.2,89.0,81.5,1000.4,0.0,0
26.3,5.1,2.4,87.7,94.3,1010.0,0.0,0
24.5,8.5,8.3,100.0,94.9,1019.4,0.0,0
19.2,8.7,6.6,100.0,88.3,1034.0,0.0,0
19.1,6.2,7.5,92.7,93.1,1017.3,0.0,0
21.4,8.2,7.9,100.0,94.4,1029.1,0.0,0
18.1,9.4,7.9,99.8,100.0,1019.3,0.2,1
26.9,6.5,7.2,100.0,100.0,1010.4,0.3,1
9.6,10.9,11.4,72.3,19.4,996.3,0.0,0
22.0,8.6,12.0,92.3,100.0,1024.1,0.3,0
8.9,3.1,3.6,77.1,97.3,1020.0,0.0,0
14.8,9.8,9.0,91.9,65.1,999.3,0.0,0
4.6,6.6,9.9,76.5,7.8,1000.6,0.0,0
18.0,10.1,6.2,84.5,100.0,1029.1,1.3,0
9.4,6.0,4.4,84.6,85.8,1006.2,0.0,0
9.3,6.3,9.5,82.3,85.1,992.0,0.0,0
17.5,9.3,10.1,100.0,93.3,1036.5,0.0,1
11.6,0.9,2.9,88.9,71.1,1022.9,0.0,0
15.2,10.3,7.8,95.6,59.8,1031.8,0.0,0
30.1,4.9,15.1,100.0,78.7,989.0,0.0,1
26.8,7.8,8.1,97.4,95.8,1030.6,0.0,1
25.2,6.0,7.4,83.0,84.0,1018.4,0.0,0
14.6,9.5,7.8,100.0,92.0,1029.2,0.0,0
38.2,7.5,7.5,96.9,100.0,1025.8,0.0,1
47.2,7.4,7.3,100.0,99.0,1004.6,4.6,1
20.0,2.5,0.0,87.7,70.0,1022.7,0.0,0
17.7,8.7,6.1,89.8,100.0,1024.6,0.0,0
23.4,9.4,8.5,100.0,100.0,1024.3,1.1,1
16.0,9.0,8.1,99.2,82.2,1027.9,0.0,0
23.2,5.8,8.8,99.4,83.9,984.4,0.0,1
21.1,5.6,8.3,100.0,100.0,1013.9,0.2,1
9.6,4.5,4.2,91.8,59.4,1030.2,0.0,0
22.2,8.5,11.7,68.9,79.1,1003.6,0.0,0
14.9,4.7,5.2,87.3,100.0,1005.6,0.0,0
20.6,8.5,7.8,78.9,100.0,1031.7,0.0,0
18.0,7.3,5.7,81.4,75.0,1018.4,0.6,0
32.4,6.2,7.1,86.8,100.0,1014.8,1.9,0
43.5,8.5,6.8,100.0,100.0,1024.0,0.5,1
17.4,2.8,10.1,76.0,96.4,1002.6,0.0,0
32.9,8.9,13.4,100.0,75.0,991.2,0.4,1
14.1,6.9,5.8,96.9,78.5,1028.4,0.0,0
25.7,8.3,8.7,100.0,100.0,1022.0,0.0,1
51.7,8.7,6.1,100.0,100.0,1026.2,0.0,1
53.1,8.7,7.4,100.0,100.0,1006.0,2.3,1
8.3,8.8,7.8,95.5,90.4,1023.6,0.0,0
15.5,6.7,4.4,99.2,81.7,1036.2,0.0,0
18.6,5.0,3.2,95.5,100.0,1024.7,0.0,1
25.0,1.9,0.4,87.9,75.0,1023.3,0.1,0
26.4,8.6,6.9,90.6,100.0,1028.3,0.0,0
22.4,5.0,5.9,65.9,77.9,1023.5,0.0,0
17.8,7.2,6.1,85.4,31.4,1018.5,0.0,0
16.3,8.6,10.3,99.1,100.0,1018.4,0.0,1
24.2,7.9,16.4,96.7,34.9,986.4,0.0,1
42.0,3.4,10.3,82.1,80.3,1000.1,0.0,0
22.6,7.1,8.5,99.6,100.0,997.8,0.0,1
22.9,6.1,8.7,81.7,100.0,1003.6,0.0,0
39.7,8.3,5.9,100.0,100.0,1034.3,0.0,1
18.3,9.2,8.4,87.1,89.7,1016.4,0.0,0
42.9,7.2,11.7,100.0,85.7,1005.4,2.8,1
26.8,8.7,4.9,95.5,97.3,1018.7,0.0,1
18.1,5.0,3.9,85.4,100.0,1024.6,0.0,0
21.0,9.5,13.6,66.3,50.2,1005.4,0.0,0
9.0,6.6,12.9,60.2,20.1,1006.6,0.0,0
44.4,10.1,9.4,96.6,100.0,1027.7,0.0,1
25.3,9.4,11.0,100.0,100.0,1025.6,0.0,1
6.6,7.9,6.8,63.7,72.8,1009.2,0.0,0
49.3,8.9,7.3,100.0,100.0,1030.3,0.0,1
18.9,6.6,6.7,86.0,100.0,1005.1,0.0,0
30.2,6.2,10.3,100.0,100.0,1011.6,0.2,1
9.2,9.7,8.7,87.3,86.9,1028.3,0.0,0
26.0,9.5,9.7,86.8,100.0,1016.7,0.0,0
4.3,4.7,9.3,74.6,9.0,1005.1,0.0,0
18.2,10.5,7.5,90.7,97.0,1024.4,0.0,0
27.6,6.4,5.7,88.8,92.4,1018.5,0.0,0
6.4,7.6,6.9,98.6,94.7,1022.2,0.0,0
28.3,6.7,6.8,72.5,100.0,1019.3,0.0,0
23.8,9.6,12.9,95.3,100.0,1018.8,0.2,1
19.4,5.3,3.9,66.7,92.5,1018.5,0.0,0
23.0,9.1,6.0,100.0,95.2,1032.6,0.0,1
20.4,3.2,10.7,73.3,79.1,1007.1,0.0,0
5.2,5.3,2.9,75.5,36.7,1015.9,0.0,0
4.3,5.1,6.4,88.0,7.9,1024.4,0.0,0
9.4,5.3,6.5,76.9,47.5,1007.2,0.0,0
35.4,10.8,8.6,100.0,100.0,1012.4,5.6,1
30.5,7.4,13.9,85.4,95.0,1021.4,0.0,0
26.3,6.4,7.9,75.4,100.0,1013.3,0.0,0
30.6,8.6,8.8,100.0,100.0,1022.4,0.7,1
17.2,8.8,7.0,83.5,100.0,1025.8,0.0,0
12.1,7.3,13.1,70.7,20.8,1003.8,0.0,0
13.5,9.0,11.4,88.1,85.5,1032.9,0.0,0
33.3,6.4,9.7,70.0,100.0,986.3,0.1,1
36.4,8.6,5.4,99.5,100.0,1021.1,0.8,1
9.5,8.5,15.0,64.3,40.5,1006.3,0.0,0
22.6,6.3,6.7,94.4,100.0,1026.9,0.0,0
21.9,8.4,8.9,88.4,100.0,1019.3,1.6,0
17.0,3.4,10.2,67.2,69.5,1002.7,0.0,0
20.8,7.6,13.5,85.5,31.8,978.0,0.0,1
16.7,9.5,13.7,74.2,51.6,993.1,0.0,0
11.1,8.5,3.2,88.2,100.0,1030.6,0.0,0
28.4,4.9,7.0,100.0,100.0,1004.2,0.0,1
7.0,9.6,13.7,56.6,43.8,1008.0,0.0,0
12.5,6.3,6.8,77.7,99.0,1002.0,0.0,0
23.4,5.6,4.2,96.3,100.0,996.6,0.1,1
8.2,3.1,9.9,63.7,68.9,992.2,0.0,0
41.0,7.3,8.0,100.0,100.0,1017.7,0.5,1
14.7,5.4,9.0,70.6,33.0,1021.0,0.0,0
42.8,10.2,8.5,88.1,100.0,980.0,0.4,1
11.6,7.0,5.6,67.8,99.3,1015.8,0.0,0
30.4,10.4,17.1,75.9,75.0,992.0,0.5,1
44.0,6.6,2.1,90.5,100.0,1005.8,0.9,0
11.4,2.7,1.2,84.1,100.0,1018.3,0.0,0
18.0,4.1,11.6,84.1,99.1,997.8,0.0,0
13.6,9.0,8.0,86.2,100.0,1026.4,0.0,0
49.1,8.9,8.3,99.2,100.0,1027.4,2.2,1
11.9,10.5,4.9,91.2,77.6,1019.4,0.0,0
13.0,6.4,9.7,74.0,74.0,1016.8,0.0,0
11.0,9.1,4.6,94.2,93.8,1025.3,0.0,0
26.1,9.3,16.4,70.0,75.0,1003.5,0.8,0
5.2,9.4,15.5,64.5,45.5,1002.1,0.0,0
24.7,4.0,7.5,89.8,72.8,1002.5,0.0,0
19.7,8.7,10.0,98.6,95.3,990.0,0.0,1
16.5,6.9,8.3,95.3,100.0,1027.5,0.0,1
19.5,9.0,10.8,81.0,85.2,1001.2,0.0,0
26.7,8.2,9.2,92.5,100.0,1030.8,0.0,0
22.3,3.6,2.0,72.9,94.0,1003.6,0.0,0
12.9,7.5,7.0,90.2,76.0,1031.1,0.0,0
19.8,2.8,4.2,85.2,100.0,1019.6,0.9,0
27.7,1.0,0.0,89.9,100.0,1022.5,0.0,0
15.3,7.5,9.8,80.4,94.3,994.6,0.0,0
31.0,7.2,9.5,100.0,100.0,1030.3,1.2,1
20.9,8.7,9.7,100.0,75.1,1014.4,0.6,0
40.4,3.5,8.7,76.0,100.0,1004.3,0.0,0
43.7,4.2,1.2,98.2,100.0,1016.9,1.1,1
18.4,9.5,9.4,86.4,93.5,1019.1,0.0,0
7.5,1.4,0.0,68.4,15.7,1026.2,0.0,0
43.3,7.2,11.8,100.0,100.0,1013.9,0.8,1
43.1,4.3,4.6,86.9,99.7,1009.4,1.5,0
21.3,4.8,4.8,67.2,87.6,1022.4,0.0,0
31.2,1.5,6.6,100.0,96.5,1000.1,0.1,1
53.2,3.2,6.2,98.6,100.0,992.2,0.0,1
17.7,9.5,7.8,86.0,100.0,1024.9,0.0,0
15.7,4.4,10.3,100.0,100.0,1018.5,0.0,1
12.8,8.4,6.3,90.8,70.0,1030.8,0.0,0
24.5,2.9,7.2,74.0,75.0,1009.4,2.1,0
2.0,6.5,7.5,95.8,54.0,1014.6,0.0,0
22.6,3.8,3.5,83.4,96.0,1004.6,0.0,0
22.1,3.8,10.0,89.0,100.0,996.3,0.0,1
27.7,10.9,6.6,100.0,100.0,1019.7,0.7,1
18.0,4.9,10.2,85.7,100.0,998.2,1.7,1
23.9,5.3,6.4,64.9,19.2,1012.8,0.0,0
36.7,8.9,4.8,92.6,100.0,1023.3,1.0,0
48.5,9.6,8.0,100.0,100.0,1026.1,0.0,1
29.1,6.8,3.0,86.4,100.0,1012.7,0.0,0
20.4,8.1,9.3,86.9,100.0,1015.3,0.0,0
41.7,4.5,7.2,100.0,100.0,992.4,0.4,1
18.5,9.8,6.8,82.0,87.5,1023.4,0.0,0
32.6,5.2,3.8,77.6,75.0,1022.2,0.3,0
30.8,8.9,7.3,87.9,97.9,1023.5,0.0,0
14.9,3.1,13.4,76.9,86.8,996.3,0.0,0
17.0,9.1,10.1,88.9,100.0,1027.6,0.0,0
18.0,5.3,1.3,90.1,53.5,1022.5,0.0,0
30.9,11.5,9.0,90.5,100.0,1004.8,0.3,1
17.9,4.8,6.1,74.0,58.6,1009.9,0.0,0
10.0,4.8,6.7,77.9,33.1,1020.5,0.0,0
2.0,6.3,6.4,75.4,3.8,1008.6,0.0,0
46.0,5.0,8.8,100.0,100.0,1008.6,0.7,1
17.3,3.6,3.5,94.6,93.7,1004.7,0.0,0
24.4,4.2,5.5,65.0,70.0,1007.4,0.0,0
15.6,4.5,7.7,81.1,40.5,1019.3,0.0,0
0.0,4.3,7.0,50.7,25.1,1020.0,0.0,0
12.2,9.7,9.9,96.9,91.8,1017.6,0.0,0
22.9,6.0,5.5,88.5,100.0,1008.6,0.0,0
41.1,6.3,13.0,100.0,100.0,1032.0,0.1,1
35.1,7.0,3.5,100.0,100.0,1020.2,0.4,1
43.4,8.2,4.1,100.0,100.0,1031.5,0.0,1
12.8,2.0,2.9,89.8,60.4,1024.5,0.0,0
26.2,4.4,7.0,87.0,75.0,1010.4,1.3,0
23.1,9.2,5.9,98.3,100.0,1032.9,0.0,1
30.4,6.3,1.1,92.8,93.6,1009.8,0.7,0
28.5,8.0,12.3,93.3,75.0,974.6,0.1,1
33.5,8.4,6.3,100.0,100.0,1025.3,0.0,1
9.7,2.3,0.0,83.6,18.0,1015.3,0.0,0
29.1,2.0,2.6,80.8,76.5,1014.6,0.3,0
21.9,9.1,7.4,93.5,100.0,1020.1,0.0,0
29.9,8.5,5.0,99.3,100.0,1025.2,0.0,1
25.8,9.5,7.8,96.3,100.0,1033.4,0.0,1
28.9,9.0,6.9,100.0,95.7,1031.3,0.0,1
21.6,7.2,8.8,76.8,100.0,1020.2,0.0,0
30.0,4.9,3.7,95.3,100.0,1018.7,0.0,1
18.0,5.3,9.6,91.6,100.0,1011.5,0.2,0
10.6,1.9,0.5,79.4,80.6,1014.8,0.0,0
21.6,4.0,8.8,85.6,79.6,999.5,0.0,0
20.6,8.8,8.0,100.0,98.5,1014.9,0.0,1
32.9,7.8,8.6,100.0,100.0,1021.2,0.0,1
25.8,8.8,7.6,83.1,100.0,1027.6,0.0,0
9.4,6.0,8.6,87.5,85.7,1027.2,0.0,0
24.3,5.7,12.3,81.2,93.3,992.4,0.0,1
5.6,7.9,6.8,100.0,77.6,1027.5,0.0,0
22.1,9.1,7.2,80.7,100.0,1030.3,0.0,0
13.1,9.7,9.8,100.0,100.0,1023.6,0.0,1
14.5,4.0,8.6,86.1,64.4,992.2,0.0,1
15.9,9.3,9.8,81.8,100.0,1020.6,0.0,0
17.3,2.0,2.7,81.1,20.2,1021.3,0.0,0
8.7,7.1,5.9,70.2,90.4,1025.0,0.0,0
25.0,7.6,5.7,100.0,100.0,1023.4,0.0,1
21.5,7.3,4.9,81.9,98.0,1026.7,0.0,0
13.5,9.1,7.4,99.7,100.0,1016.0,0.0,1
24.3,8.3,3.8,89.8,100.0,1022.6,0.0,0
24.4,7.4,6.3,89.3,100.0,1020.5,0.0,0
28.3,7.5,7.1,67.6,97.2,1004.8,0.0,0
13.9,6.1,5.8,96.0,100.0,1021.7,0.0,1
32.9,8.1,8.3,100.0,94.1,1021.8,0.5,0
15.1,7.6,5.7,100.0,100.0,1020.9,0.0,1
40.3,1.4,3.8,100.0,75.0,1010.8,1.4,0
18.0,5.7,7.8,83.6,75.0,1016.3,1.0,0
35.4,2.8,2.4,88.5,99.3,1003.6,0.2,1
50.6,7.1,10.3,87.0,100.0,997.1,0.5,1
19.9,10.3,6.6,100.0,100.0,1021.7,0.0,1
30.0,7.8,10.3,100.0,100.0,1018.9,2.3,1
11.9,8.8,4.7,98.7,100.0,1031.5,0.0,1
9.7,9.9,10.0,95.4,63.6,1030.6,0.0,0
36.8,5.7,3.7,100.0,99.9,1017.6,0.0,1
19.7,8.3,8.9,100.0,100.0,1026.9,0.0,1
20.5,3.5,2.6,78.5,73.4,1021.7,0.0,0
18.2,3.5,1.1,87.9,57.1,1024.1,0.0,0
11.6,4.0,3.0,78.6,50.4,1026.3,0.0,0
19.2,7.6,6.2,100.0,100.0,1024.8,0.0,1
17.0,5.1,13.6,93.6,100.0,982.9,0.0,1
30.3,8.4,9.1,93.7,100.0,1028.7,0.0,0
15.9,7.8,5.8,98.0,100.0,1035.2,0.0,1
0.0,2.3,0.2,82.8,19.4,1012.3,0.0,0
15.1,9.0,5.7,93.9,100.0,1038.4,0.0,0
33.8,9.0,12.1,78.8,100.0,1003.5,0.3,0
26.5,8.6,14.8,70.0,75.0,994.2,0.6,0
30.4,9.4,8.0,100.0,100.0,1032.0,1.5,1
11.6,4.4,8.3,69.6,97.5,1027.1,0.0,0
14.8,9.2,7.1,95.5,76.0,1025.7,0.0,0
28.0,0.6,4.4,88.8,100.0,1016.3,0.3,0
28.5,6.5,10.4,97.4,96.9,1020.9,0.4,1
53.6,7.7,8.9,98.6,100.0,1021.0,6.4,1
18.8,7.7,8.7,97.4,90.9,1028.7,0.0,0
23.1,10.3,10.6,100.0,100.0,1022.2,0.0,1
14.0,10.2,7.4,100.0,100.0,1032.9,0.0,1
29.5,4.1,11.5,88.6,80.7,1018.0,1.6,0
17.2,7.0,7.6,71.9,29.3,1006.0,0.0,0
10.6,5.2,4.4,73.5,32.8,1030.2,0.0,0
38.0,8.8,15.5,81.8,75.0,985.7,0.3,1
20.1,3.2,9.5,60.5,64.0,1002.3,0.0,0
32.8,8.3,4.8,91.3,100.0,1025.9,0.0,0
12.5,8.9,3.9,98.2,95.4,1039.0,0.0,1
17.2,10.0,8.3,100.0,100.0,1033.3,0.0,1
20.8,10.2,8.8,93.0,86.9,1028.4,0.0,0
24.6,8.6,7.0,99.4,91.9,1026.3,0.0,0
31.2,7.5,12.7,100.0,100.0,1015.5,0.4,1
40.3,7.8,9.3,92.0,100.0,1012.5,0.4,0
16.2,3.8,2.6,78.3,87.6,1005.9,0.0,0
50.3,6.5,9.3,100.0,100.0,990.1,0.3,1
6.0,4.0,0.9,97.1,0.0,1017.4,0.0,0
17.0,4.9,10.4,100.0,90.2,1028.5,0.0,1
3.9,7.6,6.9,73.0,87.9,1034.7,0.0,0
19.0,2.6,10.9,92.2,100.0,1003.6,0.0,1
39.7,8.8,10.1,92.9,100.0,970.9,0.4,1
